0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0599941,1.43718,-0.00228437,-0.0524808,1.3629200000000001,0.00554325,-0.024620700000000002,1.23952,-0.0300405,-0.012369600000000001,1.14029,-0.0486897,0.00343368,0.84077,-0.0596302,-0.184945,1.28446,-0.0302478,0.09212630000000001,1.3403800000000001,0.0576249,-0.0691913,0.839179,-0.0711272,0.07605150000000001,0.8423590000000001,-0.0481393,-0.178277,1.08446,-0.183754,-0.223473,0.891266,-0.14789,-0.251965,0.851998,-0.15001799999999998,-0.280458,0.81273,-0.152146,-0.23780300000000001,0.898263,-0.08513400000000002,0.189328,1.11121,0.0981283,0.070541,1.14545,0.257407,0.0667573,1.15584,0.304693,0.0629736,1.16624,0.35198,0.058300700000000004,1.20734,0.24282399999999998,-0.1318,0.494428,0.0474211,-0.17305399999999999,0.12262,-0.030955800000000002,-0.21178999999999998,-0.011619500000000001,0.14461000000000002,0.101511,0.473735,-0.0653085,0.14532,0.182699,-0.30870400000000003,0.157914,-0.007522640000000001,-0.19588899999999998
-0.0666288,1.39656,-0.00591495,-0.058243,1.3222200000000002,0.00010866499999999999,-0.0266452,1.19952,-0.0347605,-0.0128168,1.1004099999999999,-0.0529297,0.004523940000000001,0.801126,-0.0607285,-0.186745,1.24137,-0.0436799,0.08448180000000001,1.2991300000000001,0.058519600000000005,-0.0675791,0.799045,-0.0750788,0.07662000000000001,0.803204,-0.046384600000000005,-0.17151800000000003,1.03291,-0.184824,-0.23107600000000003,0.8484470000000001,-0.129346,-0.263623,0.812457,-0.131291,-0.29617,0.776467,-0.13323600000000002,-0.25306100000000004,0.865164,-0.07078140000000001,0.18913000000000002,1.07212,0.09204219999999999,0.07538109999999999,1.06978,0.25850100000000004,0.07239090000000001,1.0735299999999999,0.306826,0.0694008,1.0772700000000002,0.355152,0.0535138,1.13043,0.252448,-0.14097099999999999,0.459723,0.0525934,-0.182334,0.093657,-0.0492452,-0.216556,-0.0102173,0.146786,0.101077,0.43597900000000006,-0.08345269999999999,0.15790900000000002,0.158192,-0.33966900000000005,0.163314,-0.00572237,-0.194858
-0.07199799999999999,1.35024,-0.00875778,-0.0627695,1.2759099999999999,-0.00408213,-0.028012199999999998,1.15408,-0.0390197,-0.0127447,1.05532,-0.057929800000000004,0.00477326,0.756335,-0.066983,-0.185535,1.18803,-0.054889099999999996,0.0788917,1.2492,0.0588211,-0.0667937,0.7548900000000001,-0.08387069999999999,0.0763335,0.7577769999999999,-0.050102,-0.167662,0.969696,-0.179865,-0.238877,0.7981570000000001,-0.10141,-0.273685,0.764294,-0.101594,-0.308494,0.7304309999999999,-0.101778,-0.26614899999999997,0.8259090000000001,-0.0496542,0.18643,1.02273,0.0862628,0.0834796,0.9712990000000001,0.251819,0.08064700000000001,0.964663,0.299843,0.07781450000000001,0.9580270000000001,0.34786700000000004,0.0522135,1.02769,0.257767,-0.15001799999999998,0.428075,0.0680898,-0.178221,0.0693325,-0.0607295,-0.21664000000000003,-0.00827856,0.145808,0.10414400000000001,0.392335,-0.100156,0.17356000000000002,0.12935000000000002,-0.36838299999999996,0.162808,0.00156111,-0.192974
-0.0753508,1.31041,-0.00838363,-0.0655019,1.23615,-0.0042911,-0.028319100000000003,1.1158700000000001,-0.041996200000000004,-0.011644300000000002,1.01783,-0.0632946,0.00587675,0.71975,-0.07288649999999999,-0.1775,1.13451,-0.064415,0.07525000000000001,1.2005700000000001,0.0620801,-0.06503400000000001,0.718321,-0.0923475,0.076781,0.721177,-0.0534323,-0.168913,0.904799,-0.16819299999999998,-0.246815,0.7521510000000001,-0.0619735,-0.283848,0.720889,-0.0588757,-0.32088099999999997,0.689628,-0.055778,-0.275588,0.790545,-0.0184923,0.179873,0.97193,0.08177540000000001,0.09949400000000001,0.862632,0.23092600000000002,0.0989976,0.843158,0.27541,0.09850120000000001,0.823683,0.319894,0.0578959,0.908257,0.250435,-0.16187,0.410437,0.0883651,-0.171554,0.059381300000000005,-0.0624719,-0.22016400000000003,-0.00784946,0.14508100000000002,0.103402,0.355957,-0.10570800000000001,0.18407800000000002,0.11164099999999999,-0.388022,0.161525,0.004739650000000001,-0.19760000000000003
-0.0790213,1.2944,-0.00829067,-0.0692313,1.2201600000000001,-0.00522304,-0.0285471,1.10104,-0.0429927,-0.0106163,1.00321,-0.0642748,0.00651446,0.7054600000000001,-0.0709249,-0.17299499999999998,1.1133,-0.07435080000000001,0.0680135,1.18039,0.0683009,-0.06345200000000001,0.7035850000000001,-0.0935144,0.0764747,0.707332,-0.04834240000000001,-0.171717,0.873176,-0.151462,-0.256069,0.750209,-0.0157544,-0.296773,0.725525,-0.006150200000000001,-0.337477,0.700841,0.00345404,-0.276057,0.7981910000000001,0.0228574,0.164681,0.947578,0.0761037,0.1334,0.7752140000000001,0.175926,0.143401,0.742514,0.210409,0.153401,0.709815,0.244892,0.0843619,0.797867,0.211629,-0.17007100000000003,0.405366,0.0975986,-0.16703900000000002,0.0576074,-0.06096,-0.22412400000000002,-0.00816875,0.144804,0.10134,0.343412,-0.10974700000000001,0.183476,0.10461000000000001,-0.39628100000000005,0.16417600000000002,0.005327490000000001,-0.200429
-0.07929090000000001,1.31165,-0.00985595,-0.068961,1.23749,-0.00657456,-0.0291336,1.1167,-0.03966,-0.0118016,1.01816,-0.057933000000000005,0.00463186,0.719661,-0.0627864,-0.173447,1.13857,-0.0809563,0.0636775,1.19432,0.0739383,-0.0647988,0.7180230000000001,-0.0869901,0.0740565,0.7212959999999999,-0.0385901,-0.16664500000000002,0.894729,-0.145031,-0.26078,0.813051,0.013461700000000002,-0.301819,0.7966679999999999,0.0336061,-0.34285699999999997,0.780286,0.0537505,-0.26868,0.869839,0.043550399999999996,0.155557,0.959673,0.0635968,0.182287,0.762558,0.0965172,0.20514700000000002,0.7224700000000001,0.11164,0.228008,0.682382,0.12676199999999999,0.133189,0.749731,0.136736,-0.169817,0.408376,0.08597289999999999,-0.167192,0.0556848,-0.0612965,-0.224733,-0.00800704,0.144897,0.103033,0.359277,-0.10880000000000001,0.181086,0.11323000000000001,-0.390249,0.16657699999999998,0.00349874,-0.200569
-0.07589520000000001,1.35251,-0.00494653,-0.06696010000000001,1.27832,0.000413274,-0.030288100000000002,1.15595,-0.030455899999999998,-0.0148647,1.05685,-0.0473777,0.00207539,0.757495,-0.054376499999999994,-0.171264,1.18727,-0.0790927,0.0635647,1.23321,0.0815969,-0.06783310000000001,0.755281,-0.0771144,0.0719777,0.7597069999999999,-0.0316458,-0.16837800000000003,0.944665,-0.147973,-0.260761,0.90441,0.026661700000000003,-0.298976,0.8958849999999999,0.0553902,-0.33719000000000005,0.887361,0.0841187,-0.259656,0.9660599999999999,0.0464245,0.170934,1.00939,0.0370396,0.227716,0.815945,0.0340284,0.250686,0.773159,0.0337201,0.273656,0.730373,0.0334119,0.174043,0.786973,0.0557644,-0.158485,0.42368000000000006,0.059448400000000005,-0.170068,0.061,-0.0606157,-0.22421,-0.00823446,0.145033,0.104533,0.39784100000000006,-0.10107300000000001,0.180926,0.134437,-0.366924,0.164906,-0.000529401,-0.198202
-0.06914150000000001,1.4005400000000001,0.00522608,-0.062273800000000004,1.32643,0.012541199999999999,-0.030046400000000004,1.2032,-0.0198071,-0.0174055,1.10381,-0.0373243,0.000179205,0.804188,-0.0483557,-0.170795,1.24348,-0.0660788,0.07131509999999999,1.2852000000000001,0.0845024,-0.0704416,0.800221,-0.068507,0.0707937,0.8081520000000001,-0.0282115,-0.17597100000000002,1.0068899999999998,-0.153305,-0.25784300000000004,0.996031,0.030628199999999998,-0.292886,0.994618,0.06421879999999999,-0.32793,0.993205,0.09780939999999999,-0.24699400000000002,1.05833,0.044566299999999996,0.197221,1.07926,0.0113775,0.266658,0.891203,-0.010165800000000001,0.29101299999999997,0.849929,-0.018014,0.315368,0.808654,-0.025862200000000002,0.215533,0.857145,0.0103011,-0.140021,0.448478,0.022388599999999998,-0.171955,0.0758211,-0.0563071,-0.224506,-0.00868004,0.14465,0.104902,0.444034,-0.0837186,0.180788,0.161311,-0.329347,0.16099,-0.0071736000000000005,-0.195165
-0.0581353,1.4433000000000002,0.015929,-0.0534176,1.3693000000000002,0.0248357,-0.0278881,1.24565,-0.0116499,-0.0184442,1.14624,-0.030934400000000004,-0.000926322,0.846627,-0.0478769,-0.172916,1.2958600000000002,-0.0441296,0.0845267,1.33355,0.08365080000000001,-0.0723095,0.8415590000000001,-0.06484340000000001,0.0704503,0.851693,-0.030917200000000002,-0.19013200000000002,1.07033,-0.155722,-0.252428,1.0704,0.036037900000000005,-0.286285,1.0728,0.0707697,-0.32014200000000004,1.0752,0.105502,-0.23877900000000002,1.1330500000000001,0.04501019999999999,0.226694,1.14919,-0.0133516,0.300983,0.963763,-0.0407278,0.32641,0.9232819999999999,-0.049279500000000004,0.351837,0.882802,-0.0578313,0.253801,0.928458,-0.013895,-0.126607,0.47947000000000006,-0.012217800000000001,-0.166803,0.10072300000000001,-0.044177,-0.226905,-0.00921212,0.14208700000000002,0.105338,0.485169,-0.0665563,0.17467600000000003,0.183508,-0.29033200000000003,0.165639,-0.00617721,-0.175654
